,PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
24,DF2,DESOCUPA LAGO SUL 2,MAPA,x,2022,Feb,21,Mon,18,6,27
25,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,21,Mon,18,36,0
26,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,21,Mon,18,12,31
27,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,21,Mon,18,48,56
28,DF2,MEDIA,x,x,2022,Feb,21,Mon,17,23,38
29,DF2,PASSEIO,PASSEIO,PHB,2022,Feb,21,Mon,17,49,13
30,GE,MEMES FLAMENGO,FOTO,IRB,2022,Feb,21,Mon,9,34,50
31,GE,MEMES FLAMENGO,FOTO,IRB,2022,Feb,21,Mon,9,40,9
32,GE,SAO PAULO,x,KMB,2022,Feb,21,Mon,10,20,34
33,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,8,47
34,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,20,59,21
35,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,3,38
36,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,1,48
37,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,57,18
38,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,0,13
39,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,3,25
40,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,55,50
41,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,3,36
42,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,47,13
43,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,52,38
44,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,14,15
45,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,5,12
46,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,45,14
47,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,8,1
48,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,43,16
49,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,37,57
50,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,5,52
51,GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,7,30
52,GNEWS,CONEXAO TELA 1,TELA,KMB,2022,Feb,21,Mon,7,0,34
53,GNEWS,CONEXAO TELA 1,TELA,KMB,2022,Feb,21,Mon,7,30,40
54,GNEWS,CONEXAO TELA 2,TELA,KMB,2022,Feb,21,Mon,7,7,30
55,GNEWS,DOC PGR PG 10 PARTE 2,DESTAQUE,IRB,2022,Feb,21,Mon,12,16,48
56,GNEWS,DOC PGR PG 10 PARTE 2,DESTAQUE,IRB,2022,Feb,21,Mon,12,53,14
57,GNEWS,DOC PGR PG 10,DESTAQUE,IRB,2022,Feb,21,Mon,12,15,40
58,GNEWS,DOC PGR PG 7,DESTAQUE,KMB,2022,Feb,21,Mon,12,17,45
59,GNEWS,EUTANASIA CAES E GATOS,ARTE,KLB,2022,Feb,21,Mon,14,49,43
60,GNEWS,JOGO,TELA,x,2022,Feb,21,Mon,20,3,22
61,GNEWS,JOGO,x,x,2022,Feb,21,Mon,20,32,58
62,GNEWS,JOGO,x,x,2022,Feb,21,Mon,19,53,11
63,MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,32,20
64,MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,4,3
65,MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,31,37
66,MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,38,39
67,MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,27,33
68,GNEWS,VIAGENS PORCIUNCULA,DESTAQUE,x,2022,Feb,21,Mon,13,17,12
69,GNEWS,VIAGENS PORCIUNCULA,DESTAQUE,KMB,2022,Feb,21,Mon,13,35,26
70,GNEWS,VIAGENS PORCIUNCULA,DESTAQUE,KMB,2022,Feb,21,Mon,13,52,3
71,JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,12,43,15
72,JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,13,4,9
73,JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,14,8,41
74,JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,14,46,5
75,JH,SACRIFICIO ANIMAIS,ARTE,KMB,2022,Feb,21,Mon,10,34,13
76,JN,ENSINO A DISTANCIA,ARTE,GVB,2022,Feb,21,Mon,20,2,44
77,JN,ENSINO A DISTANCIA,x,GVB,2022,Feb,21,Mon,19,24,28
0,BDDF,ACESSIBILIDADE,DESTAQUE,AMB,2022,Feb,22,Tue,5,29,50
1,GE,AUMENTO PASSAGENS ENTORNO,ARTE,GVB,2022,Feb,22,Tue,23,43,42
2,BDDF,FROTA,ARTE,GVB,2022,Feb,22,Tue,22,50,42
3,BDDF,LINHAS AEROPORTO,ARTE,GVB,2022,Feb,22,Tue,23,10,38
4,BDDF,MUDANCA EPIG,MAPA,GVB,2022,Feb,22,Tue,19,53,17
5,BDDF,REGRAS ANTT,ARTE,x,2022,Feb,22,Tue,20,29,48
6,BDDF,REGRAS ANTT,ARTE,x,2022,Feb,22,Tue,23,59,5
7,BDDF,SELO A ROTA DO COBRE,x,x,2022,Feb,22,Tue,5,51,35
8,BDDF,SETORES QUE MAIS CONTRATARAM,ARTE,GVB,2022,Feb,22,Tue,21,43,8
9,BDDF,TAXA DE TRANSMISSAO,GRAFICO,x,2022,Feb,22,Tue,20,6,48
10,BDDF,VAGAS EMPREGO,ARTE,x,2022,Feb,22,Tue,23,7,23
11,DF1,ATENDIMENTO CREAS,x,IRB,2022,Feb,22,Tue,8,48,6
12,DF1,ATENDIMENTO CREAS,x,IRB,2022,Feb,22,Tue,9,0,43
13,DF1,CAI SAUDE 1,x,KMB,2022,Feb,22,Tue,10,49,23
14,DF1,CAI SAUDE 2,x,KMB,2022,Feb,22,Tue,11,1,53
15,DF1,CAI SAUDE 2,x,KMB,2022,Feb,22,Tue,11,19,51
16,DF1,CAI SAUDE,ARTE,KLB,2022,Feb,22,Tue,10,35,9
17,DF1,CAI SAUDE,PASSEIO,KLB,2022,Feb,22,Tue,10,10,10
18,DF1,CORTE CABELO 02,DESTAQUE,IRB,2022,Feb,22,Tue,11,1,7
19,DF1,CORTE CABELO 03,DESTAQUE,AMB,2022,Feb,22,Tue,11,12,59
20,DF1,CORTE CABELO 04,PASSEIO,AMB,2022,Feb,22,Tue,11,14,53
21,DF1,CORTE CABELO,FOTO,IRB,2022,Feb,22,Tue,10,26,55
22,DF1,FECHA CRECHES,DESTAQUE,x,2022,Feb,22,Tue,11,29,22
23,DF1,FIM DAS CONTAS PRAZOS INSS,ARTE,AMB,2022,Feb,22,Tue,11,7,55
24,DF1,FIM DAS CONTAS PRAZOS INSS,ARTE,AMB,2022,Feb,22,Tue,10,49,25
25,DF1,FURTO CABO,ARTE,IRB,2022,Feb,22,Tue,11,31,39
26,DF1,FURTO CABO,ARTE,IRB,2022,Feb,22,Tue,11,33,15
27,DF1,PRAZO INSS 2,ARTE,AMB,2022,Feb,22,Tue,11,30,43
28,DF1,PRAZO INSS,TELA,x,2022,Feb,22,Tue,11,30,3
29,DF2,DESTAQUE,DESTAQUE,x,2022,Feb,22,Tue,17,24,22
30,DF2,DESTAQUE,DESTAQUE,x,2022,Feb,22,Tue,17,34,7
31,DF2,CARNAVAL,ARTE,x,2022,Feb,22,Tue,17,4,32
32,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,15,33,19
33,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,17,18,3
34,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,15,28,31
35,DF2,ESCOLA AUSSIE 1,DESTAQUE,x,2022,Feb,22,Tue,17,46,52
36,DF2,FOTO,FOTO,PHB,2022,Feb,22,Tue,17,58,30
37,DF2,FROTA,ARTE,GVB,2022,Feb,22,Tue,19,5,16
38,DF2,MUDANCA EPIG,MAPA,GVB,2022,Feb,22,Tue,16,40,43
39,DF2,MUDANCA EPIG,MAPA,GVB,2022,Feb,22,Tue,18,24,54
40,GE,NEYMAR,ARTE,IRB,2022,Feb,22,Tue,6,45,38
41,GNEWS,DOC BOLSONARO TSE,DESTAQUE,IRB,2022,Feb,22,Tue,9,48,39
42,GNEWS,FLAVIO BOLSONARO x RECEITA FEDERAL,ARTE,GVB,2022,Feb,22,Tue,21,29,53
43,GNEWS,FLAVIO BOLSONARO x RECEITA FEDERAL,ARTE,GVB,2022,Feb,22,Tue,21,39,12
44,GNEWS,FLAVIO BOLSONARO x RECEITA FEDERAL,ARTE,GVB,2022,Feb,22,Tue,21,47,38
45,GNEWS,JOGO,TELA,x,2022,Feb,22,Tue,21,10,32
46,GNEWS,JOGO,TELA,x,2022,Feb,22,Tue,21,25,47
47,GNEWS,SITUAÇÃO UCRANIA 01,DESTAQUE,IRB,2022,Feb,22,Tue,11,49,15
48,GNEWS,SITUAÇÃO UCRANIA 02,DESTAQUE,IRB,2022,Feb,22,Tue,11,50,40
49,GNEWS,SITUAÇÃO UCRANIA 03,DESTAQUE,IRB,2022,Feb,22,Tue,11,58,30
50,GNEWS,SITUAÇÃO,DESTAQUE,PHB,2022,Feb,22,Tue,19,57,31
51,JH,CRIPTOATIVOS,ARTE,KMB,2022,Feb,22,Tue,13,13,24
52,JH,CRIPTOATIVOS,ARTE,KMB,2022,Feb,22,Tue,13,32,17
53,JH,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,14,32,52
54,JH,FLAVIO RECEITA FEDERAL folha de sp,DESTAQUE,KMB,2022,Feb,22,Tue,13,40,11
55,JH,FLAVIO RECEITA FEDERAL p16,DESTAQUE,KLB,2022,Feb,22,Tue,13,36,24
56,JH,FLAVIO RECEITA FEDERAL p16,DESTAQUE,KLB,2022,Feb,22,Tue,13,46,45
57,JH,FLAVIO RECEITA FEDERAL p85,DESTAQUE,KLB,2022,Feb,22,Tue,13,41,20
58,JH,FLAVIO RECEITA FEDERAL p85,DESTAQUE,KLB,2022,Feb,22,Tue,13,45,42
59,JH,FLAVIO RECEITA FEDERAL PG 159,DESTAQUE,x,2022,Feb,22,Tue,13,38,14
60,JH,FLAVIO RECEITA FEDERAL PG 160,DESTAQUE,x,2022,Feb,22,Tue,13,41,6
61,JH,FLAVIO RECEITA FEDERAL PG 56,DESTAQUE,KMB,2022,Feb,22,Tue,13,50,35
62,JH,FLAVIO RECEITA FEDERAL PG 68,DESTAQUE,KMB,2022,Feb,22,Tue,13,53,51
63,JH,ITAMARATY,DESTAQUE,KLB,2022,Feb,22,Tue,11,24,6
64,JN,FUNDO,ARTE,x,2022,Feb,22,Tue,19,44,30
65,JN,FUNDO,ARTE,x,2022,Feb,22,Tue,20,50,34
66,JN,POSSE FACHIN AGENDA BOLSONARO,PASSEIO,x,2022,Feb,22,Tue,18,0,58
67,JN,POSSE FACHIN AGENDA BOLSONARO,PASSEIO,x,2022,Feb,22,Tue,20,3,8
68,JN,POSSE FACHIN FATO OU FAKE,PASSEIO,x,2022,Feb,22,Tue,20,18,22
69,JN,POSSE FACHIN NOTA BOLSONARO,DESTAQUE,x,2022,Feb,22,Tue,16,23,31
70,JN,RECEITA FLAVIO PG  folha de sp,DESTAQUE,x,2022,Feb,22,Tue,18,48,49
71,JN,RECEITA FLAVIO PG 159,DESTAQUE,x,2022,Feb,22,Tue,18,27,58
72,JN,RECEITA FLAVIO PG 160,DESTAQUE,x,2022,Feb,22,Tue,18,31,56
73,JN,RECEITA FLAVIO PG 21 e 22,DESTAQUE,x,2022,Feb,22,Tue,18,37,31
0,BDBR,ANVISA,DESTAQUE,IRB,2022,Feb,23,Wed,7,55,8
1,BDBR,NOVO MODELO DE IDENTIDADE arte01,ARTE,GVB,2022,Feb,23,Wed,22,47,17
2,BDBR,NOVO MODELO DE IDENTIDADE arte01,ARTE,GVB,2022,Feb,23,Wed,23,48,51
3,BDBR,NOVO MODELO DE IDENTIDADE arte02,ARTE,GVB,2022,Feb,23,Wed,22,49,35
4,BDBR,NOVO MODELO DE IDENTIDADE arte02,ARTE,GVB,2022,Feb,23,Wed,23,50,41
5,BDDF,ADOCAO CRIANCAS,ARTE,GVB,2022,Feb,23,Wed,0,58,44
6,BDDF,CASAL ARMADO,FOTO,KMB,2022,Feb,23,Wed,7,52,38
7,BDDF,ESCOLAS MILITARIZADAS,MAPA,x,2022,Feb,23,Wed,0,10,49
8,BDDF,ESCOLAS MILITARIZADAS,MAPA,x,2022,Feb,23,Wed,0,41,13
9,BDDF,FURTO DE CABOS,TELA,GVB,2022,Feb,23,Wed,1,13,41
10,BDDF,GRAFICO,GRAFICO,PHB,2022,Feb,23,Wed,19,43,19
11,BDDF,LINHAS,x,PHB,2022,Feb,23,Wed,19,22,44
12,BDDF,NOVO RG,PASSEIO,x,2022,Feb,23,Wed,21,29,0
13,BDDF,O QUE DIZ A LEI,ARTE,x,2022,Feb,23,Wed,22,41,58
14,BDDF,PROGRAMA NOVOS CAMINHOS,ARTE,x,2022,Feb,23,Wed,21,3,29
15,BDDF,PROGRAMA NOVOS CAMINHOS,ARTE,x,2022,Feb,23,Wed,21,11,9
16,BDDF,REGRAS ANTT,ARTE,x,2022,Feb,23,Wed,0,35,50
17,BDDF,SELO ONIBUS 03,x,x,2022,Feb,23,Wed,5,27,39
18,BDDF,SELO ONIBUS 04,x,x,2022,Feb,23,Wed,5,28,43
19,BDDF,VIATURAS PARADAS,ARTE,KLB,2022,Feb,23,Wed,19,18,44
20,GE,AGENDA CULTURAL,FOTO,KMB,2022,Feb,23,Wed,10,45,52
21,DF1,BANDO ARMADO,DESTAQUE,KMB,2022,Feb,23,Wed,10,8,6
22,DF1,GRANA BUS PG 6,DESTAQUE,IRB,2022,Feb,23,Wed,10,3,45
23,DF1,GRANA BUS WHATSAPP,ARTE,AMB,2022,Feb,23,Wed,10,9,38
24,DF1,GRANA BUS,ARTE,IRB,2022,Feb,23,Wed,9,56,49
25,DF1,GRANA BUS,ARTE,IRB,2022,Feb,23,Wed,10,6,1
26,DF1,GRANA BUS,ARTE,IRB,2022,Feb,23,Wed,10,4,20
27,DF1,GRANA BUS,ARTE,IRB,2022,Feb,23,Wed,10,24,35
28,DF1,HELIO PRATES,DESTAQUE,IRB,2022,Feb,23,Wed,10,45,59
29,DF1,PERGUNTE AO DOUTOR,ARTE,KMB,2022,Feb,23,Wed,8,36,57
30,DF1,PRESO INJUSTAMENTE,DESTAQUE,IRB,2022,Feb,23,Wed,11,19,14
31,DF1,VIATURA W3,DESTAQUE,IRB,2022,Feb,23,Wed,10,41,19
32,DF2,COVID,DESTAQUE,KLB,2022,Feb,23,Wed,16,10,45
33,DF2,COVID,DESTAQUE,KLB,2022,Feb,23,Wed,16,2,13
34,DF2,DESFILE ARMAS,ARTE,KLB,2022,Feb,23,Wed,18,27,31
35,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,23,Wed,18,19,25
36,DF2,LINHAS DO ENTORNO,DESTAQUE,KLB,2022,Feb,23,Wed,17,22,30
37,DF2,LINHAS,x,PHB,2022,Feb,23,Wed,17,7,41
38,DF2,LOTES CODHAB,ARTE,KLB,2022,Feb,23,Wed,16,45,48
39,DF2,OS FOGOS,DESTAQUE,GVB,2022,Feb,23,Wed,17,3,47
40,DF2,OS FOGOS,DESTAQUE,GVB,2022,Feb,23,Wed,17,4,1
41,DF2,OS FOGOS,DESTAQUE,GVB,2022,Feb,23,Wed,17,4,14
42,DF2,OS FOGOS,DESTAQUE,GVB,2022,Feb,23,Wed,17,4,28
43,DF2,OS FOGOS,DESTAQUE,GVB,2022,Feb,23,Wed,17,4,42
44,DF2,VIATURAS PARADAS,ARTE,KLB,2022,Feb,23,Wed,18,16,23
45,GE,BASE VERMELHA,x,x,2022,Feb,23,Wed,11,26,18
46,GE,FUTEBOL1,DESTAQUE,AMB,2022,Feb,23,Wed,10,38,0
47,GE,FUTEBOL1,DESTAQUE,AMB,2022,Feb,23,Wed,10,47,39
48,GE,FUTEBOL2,DESTAQUE,AMB,2022,Feb,23,Wed,11,49,34
49,GNEWS,EM PAUTA ES,MAPA,x,2022,Feb,23,Wed,18,49,35
50,GNEWS,JOGO,x,x,2022,Feb,23,Wed,20,23,7
51,GNEWS,JOGO,TELA,x,2022,Feb,23,Wed,22,47,53
52,GNEWS,MULHERES,x,x,2022,Feb,23,Wed,23,3,13
53,GNEWS,MULHERES,x,x,2022,Feb,23,Wed,23,9,17
54,GNEWS,NOVO MODELO DE IDENTIDADE,ARTE,x,2022,Feb,23,Wed,21,9,38
55,H1,NOVO MODELO DE IDENTIDADE,ARTE,x,2022,Feb,23,Wed,22,8,26
56,H1,NOVO MODELO DE IDENTIDADE,ARTE,x,2022,Feb,23,Wed,22,11,49
57,JG,CPI X PGR,DESTAQUE,x,2022,Feb,23,Wed,22,47,14
58,JG,NOVO MODELO DE IDENTIDADE,ARTE,x,2022,Feb,23,Wed,21,47,40
59,JH,FACHIN 01,FOTO,IRB,2022,Feb,23,Wed,11,32,49
60,JH,FACHIN 01,FOTO,IRB,2022,Feb,23,Wed,11,35,2
61,JH,FACHIN 02,FOTO,IRB,2022,Feb,23,Wed,11,34,1
62,JN,CPI X PGR,DESTAQUE,x,2022,Feb,23,Wed,20,40,6
63,JN,NOVO MODELO DE IDENTIDADE ARTE 2,ARTE,GVB,2022,Feb,23,Wed,20,23,31
64,JN,NOVO MODELO DE IDENTIDADE ARTE 2,ARTE,GVB,2022,Feb,23,Wed,20,25,49
65,JN,NOVO MODELO DE IDENTIDADE,ARTE,GVB,2022,Feb,23,Wed,20,3,45
66,JN,NOVO MODELO DE IDENTIDADE,ARTE,GVB,2022,Feb,23,Wed,20,15,55
0,x,ANOS 2,x,x,2022,Feb,24,Thu,19,46,37
1,x,ANOS,x,x,2022,Feb,24,Thu,19,48,23
2,x,ANOS 2,x,x,2022,Feb,24,Thu,19,39,43
3,x,ANOS 3,x,x,2022,Feb,24,Thu,19,42,10
4,x,ANOS 4,x,x,2022,Feb,24,Thu,19,43,45
5,x,ANOS,x,x,2022,Feb,24,Thu,18,43,21
6,BDBR,EMBAIXADA KIEV,DESTAQUE,KMB,2022,Feb,24,Thu,6,48,6
7,BDBR,EMBAIXADA UCRANIA FACEBOOK,DESTAQUE,IRB,2022,Feb,24,Thu,8,12,35
8,BDBR,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,7,39,11
9,BDBR,NOTA ITAMARATY,DESTAQUE,x,2022,Feb,24,Thu,22,15,19
10,BDBR,POSICAO BRASIL FOTOS EUA 1,FOTO,GVB,2022,Feb,24,Thu,23,9,27
11,BDBR,POSICAO BRASIL FOTOS EUA 2,FOTO,GVB,2022,Feb,24,Thu,23,9,42
12,BDDF,CARNAVAL,x,x,2022,Feb,24,Thu,22,48,0
13,BDDF,CARNAVAL,x,x,2022,Feb,24,Thu,22,8,39
14,BDDF,ERRO DETRAN,DESTAQUE,GVB,2022,Feb,24,Thu,23,32,34
15,BDDF,ESPORTE,DESTAQUE,GVB,2022,Feb,24,Thu,21,38,38
16,BDDF,FATO OU FAKE 17-02 01,FOTO,IRB,2022,Feb,24,Thu,6,8,20
17,BDDF,FATO OU FAKE 17-02 02,FOTO,IRB,2022,Feb,24,Thu,6,8,34
18,BDDF,MEDIA CASOS,ARTE,x,2022,Feb,24,Thu,5,52,18
19,BDDF,MEDIA MORTES,ARTE,x,2022,Feb,24,Thu,5,51,54
20,BDDF,MODELO DE IDENTIDADE,ARTE,GVB,2022,Feb,24,Thu,20,5,5
21,BDDF,NUMEROS CARNAVAL,ARTE,x,2022,Feb,24,Thu,20,25,18
22,BDDF,NUMEROS COVID,ARTE,x,2022,Feb,24,Thu,5,51,18
23,BDDF,RADIOTERAPIA MSGS 1,DESTAQUE,x,2022,Feb,24,Thu,23,4,5
24,BDDF,RADIOTERAPIA MSGS 2,DESTAQUE,x,2022,Feb,24,Thu,23,6,49
25,BDDF,REPASSE,x,x,2022,Feb,24,Thu,23,32,5
26,BDDF,REPASSE,x,x,2022,Feb,24,Thu,23,50,16
27,BDDF,REPASSE,x,x,2022,Feb,24,Thu,23,49,28
28,BDDF,TAXA DE TRANSMISSAO,ARTE,GVB,2022,Feb,24,Thu,21,4,38
29,BDDF,VIAS MAIS PERIGOSAS arte01,ARTE,GVB,2022,Feb,24,Thu,22,12,1
30,BDDF,VIAS MAIS PERIGOSAS arte02,ARTE,GVB,2022,Feb,24,Thu,22,6,3
31,BDDF,VOOS CARNAVAL INFO,ARTE,x,2022,Feb,24,Thu,21,36,5
32,BDDF,VOOS CARNAVAL REGRAS,ARTE,x,2022,Feb,24,Thu,22,8,18
33,DF1,ARMAS CASAL,DESTAQUE,IRB,2022,Feb,24,Thu,12,6,37
34,DF1,ESPECIAL GOLPE email,DESTAQUE,KMB,2022,Feb,24,Thu,8,10,4
35,DF1,ESPECIAL GOLPE falso boleto,DESTAQUE,KMB,2022,Feb,24,Thu,8,5,51
36,DF1,ESPECIAL GOLPE segunda vitima,DESTAQUE,KMB,2022,Feb,24,Thu,7,57,37
37,DF1,ESPECIAL GOLPE segunda vitima,DESTAQUE,KMB,2022,Feb,24,Thu,8,1,6
38,DF1,ESPECIAL GOLPE sisino,DESTAQUE,KMB,2022,Feb,24,Thu,7,55,36
39,DF1,ESPECIAL GOLPE sisino,DESTAQUE,KMB,2022,Feb,24,Thu,8,3,1
40,DF1,FIM DAS CONTAS TAXA DESEMPREGO,ARTE,IRB,2022,Feb,24,Thu,11,29,42
41,DF1,INVASAO UCRANIA,MAPA,AMB,2022,Feb,24,Thu,10,38,44
42,DF1,ONIBUS 01,DESTAQUE,IRB,2022,Feb,24,Thu,11,10,7
43,DF1,ONIBUS 2,DESTAQUE,AMB,2022,Feb,24,Thu,11,10,2
44,DF1,ONIBUS,ARTE,IRB,2022,Feb,24,Thu,11,59,9
45,DF2,MAPA,MAPA,PHB,2022,Feb,24,Thu,14,46,43
46,DF2,SEM ISENCAO 1,DESTAQUE,x,2022,Feb,24,Thu,17,42,34
47,DF2,SEM ISENCAO,DESTAQUE,KLB,2022,Feb,24,Thu,17,43,21
48,DF2,VACINA,ARTE,KLB,2022,Feb,24,Thu,17,0,32
49,GE,CURRICULO VITOR PRANCHETA,ARTE,x,2022,Feb,24,Thu,12,19,39
50,GE,REDE SOCIAL,DESTAQUE,IRB,2022,Feb,24,Thu,10,4,51
51,GNEWS,ARTE,ARTE,x,2022,Feb,24,Thu,10,56,42
52,GNEWS,EMBAIXADA UCRANIA FACEBOOK,DESTAQUE,IRB,2022,Feb,24,Thu,8,17,22
53,GNEWS,EMBAIXADA UCRANIA FACEBOOK,DESTAQUE,IRB,2022,Feb,24,Thu,8,37,31
54,GNEWS,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,8,2,17
55,GNEWS,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,8,35,33
56,GNEWS,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,8,59,34
57,GNEWS,NOTA ITAMARATY,DESTAQUE,AMB,2022,Feb,24,Thu,11,28,43
58,GNEWS,NOTA ITAMARATY,DESTAQUE,AMB,2022,Feb,24,Thu,11,39,5
59,GNEWS,NOTA ITAMARATY,DESTAQUE,AMB,2022,Feb,24,Thu,11,44,52
60,GNEWS,NOTA ITAMARATY,DESTAQUE,IRB,2022,Feb,24,Thu,11,57,19
61,GNEWS,NOTA ITAMARATY,DESTAQUE,IRB,2022,Feb,24,Thu,11,52,31
62,GNEWS,SETOR,ARTE,x,2022,Feb,24,Thu,23,10,54
63,GNEWS,SETOR,ARTE,x,2022,Feb,24,Thu,21,42,32
64,GNEWS,TWITTER BOLSONARO,DESTAQUE,x,2022,Feb,24,Thu,16,14,26
65,J10,TWITTER VICTORIA NULAND,DESTAQUE,x,2022,Feb,24,Thu,20,29,8
66,J10,VOTO,DISPLAY,x,2022,Feb,24,Thu,21,17,34
67,J10,VOTO,DISPLAY,x,2022,Feb,24,Thu,21,19,55
68,JH,IMPOSTO DE RENDA 2,ARTE,KMB,2022,Feb,24,Thu,12,56,19
69,JH,IMPOSTO DE RENDA,ARTE,IRB,2022,Feb,24,Thu,12,53,31
70,JH,JOGOS DE AZAR 1,ARTE,KMB,2022,Feb,24,Thu,12,5,35
71,JH,JOGOS DE AZAR 1,ARTE,KMB,2022,Feb,24,Thu,12,29,30
72,JH,JOGOS DE AZAR 1,ARTE,KMB,2022,Feb,24,Thu,13,32,0
73,JH,NOTA ITAMARATY,DESTAQUE,IRB,2022,Feb,24,Thu,11,16,25
74,JN,JOGOS DE AZAR,ARTE,GVB,2022,Feb,24,Thu,19,37,51
75,JN,JOGOS DE AZAR,ARTE,GVB,2022,Feb,24,Thu,19,47,23
76,JN,POSICAO BRASIL FOTO EUA,FOTO,x,2022,Feb,24,Thu,19,29,47
77,JN,POSICAO BRASIL FOTOS EUA 2,FOTO,x,2022,Feb,24,Thu,19,34,18
78,JN,POSICAO BRASIL FOTOS EUA 2,FOTO,x,2022,Feb,24,Thu,19,43,33
79,JN,POSICAO BRASIL NOTA ITAMARATY,PASSEIO,x,2022,Feb,24,Thu,19,33,51
80,JN,POSICAO BRASIL TWITTER BOLSONARO,DESTAQUE,x,2022,Feb,24,Thu,19,14,0
81,x,DE,x,x,2022,Feb,24,Thu,18,17,27
82,x,DE,x,x,2022,Feb,24,Thu,19,40,24
0,BDBR,IMPOSTO DE RENDA DECLARACAO,ARTE,x,2022,Feb,25,Fri,21,40,44
1,BDBR,IMPOSTO DE RENDA DECLARACAO,ARTE,x,2022,Feb,25,Fri,21,22,1
2,BDDF,MEU ONIBUS,x,KMB,2022,Feb,25,Fri,11,10,36
3,BDDF,REPASSE,x,x,2022,Feb,25,Fri,0,29,45
4,GE,SELO IGES,ARTE,x,2022,Feb,25,Fri,5,19,43
5,GE,AGENDA RG,ARTE,KMB,2022,Feb,25,Fri,10,31,11
6,DF1,COVID CARNAVAL 01,ARTE,IRB,2022,Feb,25,Fri,10,59,40
7,DF1,COVID CARNAVAL 01,ARTE,IRB,2022,Feb,25,Fri,11,7,10
8,DF1,COVID CARNAVAL 02,ARTE,IRB,2022,Feb,25,Fri,11,6,43
9,DF1,COVID CARNAVAL 03,ARTE,IRB,2022,Feb,25,Fri,11,12,14
10,DF1,MAIS TRETA 1,DESTAQUE,KMB,2022,Feb,25,Fri,9,47,35
11,DF1,MAIS TRETA 2,DESTAQUE,AMB,2022,Feb,25,Fri,10,49,52
12,DF1,PERSONAL TRAINER,DESTAQUE,IRB,2022,Feb,25,Fri,7,12,57
13,DF1,RAPOSA GALINHEIRO DODF,DESTAQUE,IRB,2022,Feb,25,Fri,10,2,45
14,DF1,RAPOSA GALINHEIRO pg 7,DESTAQUE,IRB,2022,Feb,25,Fri,9,55,33
15,DF1,RAPOSA GALINHEIRO pg 9,DESTAQUE,IRB,2022,Feb,25,Fri,9,54,27
16,DF1,RAPOSA GALINHEIRO VARIOS DODF,DESTAQUE,IRB,2022,Feb,25,Fri,10,21,9
17,DF1,RAPOSA GALINHEIRO,FOTO,IRB,2022,Feb,25,Fri,9,44,0
18,DF1,RAPOSA GALINHEIRO,PASSEIO,IRB,2022,Feb,25,Fri,9,58,9
19,DF1,UCRANIA X RUSSIA,MAPA,KMB,2022,Feb,25,Fri,11,10,15
